[ID],DescriptorId,Modules,_ShortDatabaseName,ClassNameForDebug,StickToGround,ManageUnitOrientation,HitRollSizeModifier,DeathExplosionAmmo,IconeType,PositionInMenu,NameInMenuToken,AliasName,Category,AcknowUnitType,TypeForAcknow,Nationalite,MotherCountry,ProductionYear,MaxPacks,Factory,ProductionPrice,MaxDeployableAmount,ShowInMenu,ProductionTime,CoutEtoile,TextureForInterface,TextureTransportForInterface,TextureMotherCountryForInterface,UnitTypeTokens,UnitMovingType,VitesseCombat,UpgradeRequire,IsPrototype,HitRollECMModifier,Key
16992,00000000-0000-0000-0000-00003c050000,Collection[25],Descriptor_Unit_Iltis_Fukow,Unit_Iltis_Fukow,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,1,3C0DEB10EEE6F104,ILTIS KdoW,1,24,101,null,RFA,1975,1,3,Collection[5],Collection[5],Collection[5],10,1,78 : 21433 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_UK,Collection[5],3,5720,null,null,null,null
16993,00000000-0000-0000-0000-00003d050000,Collection[25],Descriptor_Unit_Iltis_Milan_1_RFA,Unit_Iltis_Milan_1_RFA,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,3,8235B917EEE6F104,ILTIS MILAN 1,1,23,101,null,RFA,1979,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 21438 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_UK,Collection[5],3,5720,null,null,null,null
16994,00000000-0000-0000-0000-00003e050000,Collection[25],Descriptor_Unit_Iltis_Milan_2_RFA,Unit_Iltis_Milan_2_RFA,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,3,8335B917EEE6F104,ILTIS MILAN 2,1,23,101,null,RFA,1985,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 21443 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_UK,Collection[5],3,5720,81 : 16993 (True) - TUniteAuSolDescriptor,null,null,null
16995,00000000-0005-0000-0000-000000040000,Collection[25],Descriptor_Unit_Isherman,Unit_Isherman,True,True,0.05,89 : 18623 (True) - TAmmunition,1,12,B329DF6A8B4F0000,Isherman,3,22,101,null,ISR,1973,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 21451 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_FR,Collection[5],5,2080,null,null,null,null
16996,00000000-0000-0000-0000-00003f050000,Collection[24],Descriptor_Unit_JAP_90_Paras,Unit_JAP_90_Paras,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,B8799B5AA0680B05,KUTEI 90,3,33,125,null,JAP,1989,2,6,Collection[5],Collection[5],Collection[5],10,3,78 : 21457 (True) - TUIResourceTexture,78 : 21458 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_RDA,Collection[4],1,2340,null,null,null,null
16997,00000000-0000-0000-0000-000040050000,Collection[24],Descriptor_Unit_JAP_90_Rangers,Unit_JAP_90_Rangers,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,2A3B9B5CA0680B05,DEPREC,3,24,125,null,JAP,null,2,10,Collection[5],Collection[5],Collection[5],10,1,78 : 21463 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_RDA,null,1,1950,null,null,null,null
16998,00000000-0000-0000-0000-000041050000,Collection[24],Descriptor_Unit_JAP_90_Riflemen,Unit_JAP_90_Riflemen,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,6ABCBA5CA0680B05,SYOUJYU-BUNTAI 90,3,33,125,null,JAP,1989,3,6,Collection[5],Collection[5],Collection[5],10,1,78 : 21469 (True) - TUIResourceTexture,78 : 21470 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_RDA,Collection[5],1,1560,null,null,null,null
16999,00000000-0000-0000-0000-000042050000,Collection[26],Descriptor_Unit_JAP_BDX10,Unit_JAP_BDX10,True,True,-0.05,89 : 18727 (True) - TAmmunition,1,1,81203A8CB6500000,HMV,1,29,101,null,JAP,1995,6,8,Collection[5],Collection[5],Collection[5],10,1,78 : 21475 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_RDA,Collection[4],3,4160,null,True,null,null
17000,00000000-0001-0000-0000-0000f1030000,Collection[25],Descriptor_Unit_JAP_BDX10_HQ,Unit_JAP_BDX10_HQ,True,True,-0.05,89 : 18727 (True) - TAmmunition,1,1,6A6EFAA604000000,HAYATE,1,29,101,null,JAP,1995,1,3,Collection[5],Collection[5],Collection[5],10,1,78 : 21479 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_RDA,Collection[4],3,4160,81 : 17085 (True) - TUniteAuSolDescriptor,True,null,null
17001,00000000-0000-0000-0000-000043050000,Collection[25],Descriptor_Unit_JAP_CMD_squad,Unit_JAP_CMD_squad,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,A66EE3CED5680B05,HONBU-HAN,3,33,125,null,JAP,1975,1,3,Collection[5],Collection[5],Collection[5],10,1,78 : 21485 (True) - TUIResourceTexture,78 : 21486 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_RDA,Collection[5],1,1560,null,null,null,null
17002,00000000-0000-0000-0000-000044050000,Collection[24],Descriptor_Unit_JAP_ChuMAT,Unit_JAP_ChuMAT,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,DE72E96DA32D1400,CHU-MAT,3,33,125,null,JAP,1989,2,6,Collection[5],Collection[5],Collection[5],10,1,78 : 21492 (True) - TUIResourceTexture,78 : 21493 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_RDA,Collection[6],1,1170,null,null,null,null
17003,00000000-0000-0000-0000-000045050000,Collection[27],Descriptor_Unit_JAP_CloseArrow,Unit_JAP_CloseArrow,True,True,null,89 : 18623 (True) - TAmmunition,3,8,F7A2E274DC680B05,Kin Sam Closed Arrow,5,30,123,null,JAP,1993,1,13,Collection[5],Collection[5],Collection[5],10,2,78 : 21501 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_RDA,Collection[4],3,4160,null,True,null,null
17004,00000000-0000-0000-0000-000046050000,Collection[24],Descriptor_Unit_JAP_Engineers,Unit_JAP_Engineers,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,AA3ABBECFC680B05,HUDOU-REN,3,33,125,null,JAP,1975,2,6,Collection[5],Collection[5],Collection[5],10,1,78 : 21507 (True) - TUIResourceTexture,78 : 21508 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_RDA,Collection[4],1,2340,null,null,null,null
17005,00000000-0000-0000-0000-000047050000,Collection[24],Descriptor_Unit_JAP_Hunter,Unit_JAP_Hunter,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,B79ACFBAA42D1400,M67-HAN,3,33,125,null,JAP,1975,2,6,Collection[5],Collection[5],Collection[5],10,1,78 : 21514 (True) - TUIResourceTexture,78 : 21515 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_RDA,Collection[6],1,1560,null,null,null,null
17006,00000000-0000-0000-0000-000048050000,Collection[24],Descriptor_Unit_JAP_Paras,Unit_JAP_Paras,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,B8799B9AB6500000,KUTEI,3,33,125,null,JAP,1975,2,6,Collection[5],Collection[5],Collection[5],10,3,78 : 21521 (True) - TUIResourceTexture,78 : 21522 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_RDA,Collection[4],1,2340,null,null,null,null
17007,00000000-0000-0000-0000-000049050000,Collection[24],Descriptor_Unit_JAP_Rangers,Unit_JAP_Rangers,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,F8ADB2B3C9690B05,JSDF RANGERS,3,24,125,null,JAP,1975,2,10,Collection[5],Collection[5],Collection[5],10,1,78 : 21528 (True) - TUIResourceTexture,78 : 21529 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_RDA,Collection[6],1,1950,null,null,null,null
17008,00000000-0000-0000-0000-00004a050000,Collection[24],Descriptor_Unit_JAP_Riflemen,Unit_JAP_Riflemen,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,AAACC6ABCB690B05,SYOUJYU-BUNTAI,3,33,125,null,JAP,1975,3,6,Collection[5],Collection[5],Collection[5],10,1,78 : 21535 (True) - TUIResourceTexture,78 : 21536 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_RDA,Collection[5],1,1560,null,null,null,null
17009,00000000-0000-0000-0000-00004b050000,Collection[24],Descriptor_Unit_JAP_Stinger,Unit_JAP_Stinger,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,100,B7CACE6EDE690B05,STINGER,3,30,125,null,JAP,1982,2,6,Collection[5],Collection[5],Collection[5],10,2,78 : 21542 (True) - TUIResourceTexture,78 : 21543 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_RDA,Collection[6],1,1170,null,null,null,null
17010,00000000-0000-0000-0000-00004c050000,Collection[24],Descriptor_Unit_JAP_Type91,Unit_JAP_Type91,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,100,82A2D6BEA72D1400,PSAM,3,30,125,null,JAP,1991,2,6,Collection[5],Collection[5],Collection[5],10,2,78 : 21548 (True) - TUIResourceTexture,78 : 21549 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_RDA,Collection[6],1,1170,null,null,null,null
17011,00000000-0007-0000-0000-00000c040000,Collection[24],Descriptor_Unit_Jaakari,Unit_Jaakari,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,100,EE6DC2A649010000,JAAKARI,3,33,125,1,FIN,1975,3,6,Collection[5],Collection[5],Collection[5],10,null,78 : 21555 (True) - TUIResourceTexture,78 : 21556 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_HOL,Collection[5],1,1560,null,null,null,null
17012,00000000-0007-0000-0000-00000d040000,Collection[24],Descriptor_Unit_Jaakari_90,Unit_Jaakari_90,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,100,81E2DE266C9A1400,JAAKARI_90,3,33,125,1,FIN,1985,3,6,Collection[5],Collection[5],Collection[5],10,null,78 : 21561 (True) - TUIResourceTexture,78 : 21562 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_HOL,Collection[5],1,1560,null,null,null,null
17013,00000000-0000-0000-0000-00004d050000,Collection[24],Descriptor_Unit_Jaeger,Unit_Jaeger,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,B7CAAA2605000000,JAEGERE,3,24,125,null,DAN,1975,2,10,Collection[5],Collection[5],Collection[5],10,1,78 : 21568 (True) - TUIResourceTexture,78 : 21569 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_US,Collection[3],1,2340,null,null,null,null
17014,00000000-0003-0000-0000-0000f6030000,Collection[24],Descriptor_Unit_Jaeger_90,Unit_Jaeger_90,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,8172ABAC6A520000,JAEGERE 90,3,24,125,null,DAN,1990,2,10,Collection[5],Collection[5],Collection[5],10,1,78 : 21574 (True) - TUIResourceTexture,78 : 21575 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_US,Collection[3],1,2340,null,null,null,null
17015,00000000-0000-0000-0000-00004e050000,Collection[24],Descriptor_Unit_JagdKdo85,Unit_JagdKdo85,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,4642A755CA9A1400,PALR MILAN 2,3,33,125,null,RFA,1985,2,6,Collection[5],Collection[5],Collection[5],10,null,78 : 21581 (True) - TUIResourceTexture,78 : 21582 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_UK,Collection[6],1,1170,null,null,null,null
17016,00000000-0000-0000-0000-00004f050000,Collection[24],Descriptor_Unit_Jagd_Kommando,Unit_Jagd_Kommando,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,B329CB7495B22605,PALR MILAN,3,33,125,null,RFA,1975,2,6,Collection[5],Collection[5],Collection[5],10,null,78 : 21587 (True) - TUIResourceTexture,78 : 21588 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_UK,Collection[6],1,1170,null,null,null,null
17017,00000000-0000-0000-0000-000050050000,Collection[24],Descriptor_Unit_Jager,Unit_Jager,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,B7CA9A1400000000,JAGER,3,33,125,null,RFA,1975,3,6,Collection[5],Collection[5],Collection[5],10,null,78 : 21594 (True) - TUIResourceTexture,78 : 21595 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_UK,Collection[5],1,1560,null,null,null,null
17018,00000000-0000-0000-0000-000051050000,Collection[27],Descriptor_Unit_Jaguar_1,Unit_Jaguar_1,True,True,null,89 : 18623 (True) - TAmmunition,1,42,C26DEAAC49010000,JAGUAR 1,1,23,101,null,RFA,1978,2,8,Collection[5],Collection[5],Collection[5],10,2,78 : 21602 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_UK,Collection[3],5,3640,81 : 17546 (True) - TUniteAuSolDescriptor,null,null,null
17019,00000000-0000-0000-0000-000052050000,Collection[27],Descriptor_Unit_Jaguar_2,Unit_Jaguar_2,True,True,null,89 : 18605 (True) - TAmmunition,1,43,C36DEAAC49010000,JAGUAR 2,1,23,101,null,RFA,1983,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 21609 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_UK,Collection[3],5,3640,81 : 17018 (True) - TUniteAuSolDescriptor,null,null,null
17020,00000000-0000-0000-0000-000053050000,Collection[24],Descriptor_Unit_Javelin,Unit_Javelin,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,B31BABBB49010000,LAAD JAVELIN,3,33,125,null,UK,1985,2,6,Collection[5],Collection[5],Collection[5],10,1,78 : 21615 (True) - TUIResourceTexture,78 : 21616 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_TCH,Collection[6],1,1170,null,null,null,null
17021,00000000-0000-0000-0000-000054050000,Collection[25],Descriptor_Unit_Jeep_M40A1_ANZ,Unit_Jeep_M40A1_ANZ,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,1,8BB004C555AB2A05,ROVER MILAN,1,23,101,null,ANZ,1985,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 21622 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Components,Collection[4],3,4160,81 : 17023 (True) - TUniteAuSolDescriptor,null,null,null
17022,00000000-0000-0000-0000-000055050000,Collection[25],Descriptor_Unit_Jeep_M40_ANZ,Unit_Jeep_M40_ANZ,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,1,24B604C555AB2A05,JEEP M40,1,23,101,null,ANZ,1958,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 21627 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Components,Collection[4],3,2860,null,null,null,null
17023,00000000-0000-0000-0000-000056050000,Collection[25],Descriptor_Unit_Jeep_WOMBAT_ANZ,Unit_Jeep_WOMBAT_ANZ,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,1,24B6780B73652100,ROVER WOMBAT,1,24,101,null,ANZ,1980,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 21632 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Components,Collection[4],3,4160,81 : 17022 (True) - TUniteAuSolDescriptor,null,null,null
17024,00000000-0000-0000-0000-000057050000,Collection[25],Descriptor_Unit_K1A1_ROK,Unit_K1A1_ROK,True,True,0.05,89 : 18727 (True) - TAmmunition,1,5,55C6098B50010000,K1A1,3,22,108,null,ROK,1996,1,9,Collection[5],Collection[5],Collection[5],10,2,78 : 21639 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_NK,Collection[1],5,3640,81 : 17025 (True) - TUniteAuSolDescriptor,True,null,null
17025,00000000-0000-0000-0000-000058050000,Collection[25],Descriptor_Unit_K1_ROK,Unit_K1_ROK,True,True,0.05,89 : 18727 (True) - TAmmunition,1,5,55C6091500000000,K1,3,22,108,null,ROK,1986,2,9,Collection[5],Collection[5],Collection[5],10,2,78 : 21645 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_NK,Collection[2],5,3640,null,null,null,null
17026,00000000-0000-0000-0000-000059050000,Collection[26],Descriptor_Unit_K200_ROK,Unit_K200_ROK,True,True,null,89 : 18623 (True) - TAmmunition,1,14,55C605C150010000,K200,1,29,101,null,ROK,1984,6,8,Collection[5],Collection[5],Collection[5],10,null,78 : 21651 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_NK,Collection[3],8,3640,81 : 17042 (True) - TUniteAuSolDescriptor,null,null,null
17027,00000000-0000-0000-0000-00005a050000,Collection[25],Descriptor_Unit_K242_ROK,Unit_K242_ROK,True,True,null,89 : 18623 (True) - TAmmunition,1,21,55C60DC550010000,K242,1,32,119,null,ROK,1989,2,13,Collection[5],Collection[5],Collection[5],10,1,78 : 21656 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_NK,Collection[4],8,3640,81 : 17034 (True) - TUniteAuSolDescriptor,null,null,null
17028,00000000-0000-0000-0000-00005b050000,Collection[25],Descriptor_Unit_K263_ROK,Unit_K263_ROK,True,True,null,89 : 18623 (True) - TAmmunition,3,13,55C611C750010000,K263,5,31,123,null,ROK,1985,2,13,Collection[5],Collection[5],Collection[5],10,2,78 : 21662 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_NK,Collection[4],8,3640,81 : 17045 (True) - TUniteAuSolDescriptor,null,null,null
17029,00000000-0000-0000-0000-00005c050000,Collection[25],Descriptor_Unit_K281_ROK,Unit_K281_ROK,True,True,null,89 : 18623 (True) - TAmmunition,1,20,55C609C950010000,K281,1,32,119,null,ROK,1989,2,13,Collection[5],Collection[5],Collection[5],10,2,78 : 21667 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_NK,Collection[4],8,3640,null,null,null,null
17030,00000000-0000-0000-0000-00005d050000,Collection[25],Descriptor_Unit_K30_Biho_ROK,Unit_K30_Biho_ROK,True,True,null,89 : 18623 (True) - TAmmunition,3,5,55C6D1ADCB044405,K30 BIHO,5,31,123,null,ROK,1995,1,13,Collection[5],Collection[5],Collection[5],10,2,78 : 21673 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_NK,Collection[3],8,3120,81 : 17028 (True) - TUniteAuSolDescriptor,True,null,null
17031,00000000-0000-0000-0000-00005e050000,Collection[26],Descriptor_Unit_K63_NK,Unit_K63_NK,True,True,null,89 : 18605 (True) - TAmmunition,1,5,15461C1500000000,ZSD-531A,2,23,101,1,NK,1972,3,8,Collection[5],Collection[5],Collection[5],10,3,78 : 21678 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_URSS,Collection[4],8,3120,81 : 16734 (True) - TUniteAuSolDescriptor,null,null,null
17032,00000000-0002-0000-0000-0000e9030000,Collection[25],Descriptor_Unit_K9_Thunder_ROK,Unit_K9_Thunder_ROK,True,True,0.05,89 : 18605 (True) - TAmmunition,2,4,DCADA6B3DE7A4A05,K9 THUNDER,3,32,119,null,ROK,1996,1,13,Collection[5],Collection[5],Collection[5],10,2,78 : 21685 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_NK,Collection[3],5,3380,81 : 17163 (True) - TUniteAuSolDescriptor,True,null,null
17033,00000000-0004-0000-0000-0000f6030000,Collection[24],Descriptor_Unit_KCT_NL,Unit_KCT_NL,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,16E6351500000000,KCT,3,24,125,null,HOL,1975,2,10,Collection[5],Collection[5],Collection[5],10,1,78 : 21691 (True) - TUIResourceTexture,78 : 21692 (True) - TUIResourceTexture,UI,Collection[3],1,2340,null,null,null,null
17034,00000000-0000-0000-0000-00005f050000,Collection[25],Descriptor_Unit_KM106_ROK,Unit_KM106_ROK,True,True,null,89 : 18623 (True) - TAmmunition,1,21,55C61D8170550000,KM106,1,32,119,null,ROK,1971,2,13,Collection[5],Collection[5],Collection[5],10,1,78 : 21697 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_NK,Collection[5],8,3380,81 : 17029 (True) - TUniteAuSolDescriptor,null,null,null
17035,00000000-0000-0000-0000-000060050000,Collection[25],Descriptor_Unit_KM107_ROK,Unit_KM107_ROK,True,True,0.05,89 : 18605 (True) - TAmmunition,2,3,55C6218170550000,KM107,3,32,119,null,ROK,1964,2,13,Collection[5],Collection[5],Collection[5],10,1,78 : 21703 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_NK,Collection[3],5,2860,null,null,null,null
17036,00000000-0000-0000-0000-000061050000,Collection[25],Descriptor_Unit_KM109_ROK,Unit_KM109_ROK,True,True,0.05,89 : 18623 (True) - TAmmunition,2,2,55C6298170550000,M109A2 R.A.,3,32,119,null,UK,1965,2,13,Collection[5],Collection[5],Collection[5],10,1,78 : 21708 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_TCH,Collection[3],5,2600,81 : 16895 (True) - TUniteAuSolDescriptor,null,null,null
17037,00000000-0000-0000-0000-000062050000,Collection[25],Descriptor_Unit_KM110_ROK,Unit_KM110_ROK,True,True,0.05,89 : 18605 (True) - TAmmunition,2,3,55C6058270550000,KM110,3,32,119,null,ROK,1970,2,13,Collection[5],Collection[5],Collection[5],10,1,78 : 21714 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_NK,Collection[3],5,2600,81 : 17035 (True) - TUniteAuSolDescriptor,null,null,null
17038,00000000-0000-0000-0000-000063050000,Collection[25],Descriptor_Unit_KM111_ITOW_ROK,Unit_KM111_ITOW_ROK,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,2,5C98799320085705,K111 I-TOW,1,23,101,null,ROK,1980,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 21719 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_NK,Collection[5],3,2860,null,null,null,null
17039,00000000-0000-0000-0000-000064050000,Collection[25],Descriptor_Unit_KM111_TOW_ROK,Unit_KM111_TOW_ROK,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,1,1917669E20085705,K111 TOW-2,1,23,101,null,ROK,1985,2,8,Collection[5],Collection[5],Collection[5],10,2,78 : 21724 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_NK,Collection[5],3,3380,81 : 17038 (True) - TUniteAuSolDescriptor,null,null,null
17040,00000000-0000-0000-0000-000065050000,Collection[25],Descriptor_Unit_KM113A1_106mm_ROK,Unit_KM113A1_106mm_ROK,True,True,null,89 : 18623 (True) - TAmmunition,1,17,4720080B21085705,KM113 106mm M40,1,23,101,null,ROK,1970,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 21729 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_NK,Collection[4],8,3380,null,null,null,null
17041,00000000-0000-0000-0000-000066050000,Collection[25],Descriptor_Unit_KM113A1_ITOW_ROK,Unit_KM113A1_ITOW_ROK,True,True,null,89 : 18623 (True) - TAmmunition,1,18,9937090B21085705,KM113A1 I-TOW,1,23,101,null,ROK,1990,2,8,Collection[5],Collection[5],Collection[5],10,2,78 : 21734 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_NK,Collection[4],8,3380,81 : 17043 (True) - TUniteAuSolDescriptor,null,null,null
17042,00000000-0000-0000-0000-000067050000,Collection[26],Descriptor_Unit_KM113A1_ROK,Unit_KM113A1_ROK,True,True,null,89 : 18623 (True) - TAmmunition,1,14,55C6090B21085705,KM113A1,1,29,101,null,ROK,1961,9,8,Collection[5],Collection[5],Collection[5],10,null,78 : 21740 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_NK,Collection[3],8,3380,null,null,null,null
