[ID],DescriptorId,Modules,_ShortDatabaseName,ClassNameForDebug,StickToGround,HitRollSizeModifier,NameInMenuToken,Category,TypeForAcknow,MotherCountry,MaxPacks,Factory,ProductionPrice,MaxDeployableAmount,ShowInMenu,TextureForInterface,TextureMotherCountryForInterface,UnitTypeTokens,Nationalite,Key,WorldIndex,UnitMovingType
45953,00000000-0002-0000-0300-0000ea030000,Collection[8],Descriptor_Company_M113_MILAN_ANZ,Company_M113_MILAN_ANZ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45959,00000000-0000-0000-0300-0000dc050000,Collection[8],Descriptor_Company_M113_TUA,Company_M113_TUA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45963,00000000-0000-0000-0300-0000dd050000,Collection[8],Descriptor_Company_M114A1,Company_M114A1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45967,00000000-0000-0000-0300-0000de050000,Collection[8],Descriptor_Company_M114A2,Company_M114A2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45971,00000000-0000-0000-0300-0000df050000,Collection[8],Descriptor_Company_M125A1_ANZ,Company_M125A1_ANZ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45976,00000000-0000-0000-0300-0000e0050000,Collection[8],Descriptor_Company_M125_A1,Company_M125_A1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45981,00000000-0000-0000-0300-0000e1050000,Collection[8],Descriptor_Company_M132,Company_M132,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45985,00000000-0000-0000-0300-0000e2050000,Collection[8],Descriptor_Company_M150_I_TOW,Company_M150_I_TOW,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45989,00000000-0000-0000-0300-0000e3050000,Collection[8],Descriptor_Company_M150_TOW,Company_M150_TOW,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45993,00000000-0000-0000-0300-0000e4050000,Collection[8],Descriptor_Company_M151A1_CP,Company_M151A1_CP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
45996,00000000-0000-0000-0300-0000e5050000,Collection[8],Descriptor_Company_M151A1_MUTT,Company_M151A1_MUTT,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
45999,00000000-0000-0000-0300-0000e6050000,Collection[8],Descriptor_Company_M151A1_Scout,Company_M151A1_Scout,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
46003,00000000-0000-0000-0300-0000e7050000,Collection[8],Descriptor_Company_M151A2_FAV,Company_M151A2_FAV,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
46008,00000000-0000-0000-0300-0000e8050000,Collection[8],Descriptor_Company_M151A2_I_TOW,Company_M151A2_I_TOW,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
46012,00000000-0000-0000-0300-0000e9050000,Collection[8],Descriptor_Company_M151A2_TOW,Company_M151A2_TOW,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
46016,00000000-0003-0000-0300-000000040000,Collection[8],Descriptor_Company_M151_TOW_NO,Company_M151_TOW_NO,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
46020,00000000-0000-0000-0300-0000ea050000,Collection[8],Descriptor_Company_M163A1_VADS,Company_M163A1_VADS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46024,00000000-0000-0000-0300-0000eb050000,Collection[8],Descriptor_Company_M163A2_VADS,Company_M163A2_VADS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46028,00000000-0000-0000-0300-0000ec050000,Collection[8],Descriptor_Company_M163_PIVADS,Company_M163_PIVADS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46032,00000000-0000-0000-0300-0000ed050000,Collection[8],Descriptor_Company_M18_ROK,Company_M18_ROK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46037,00000000-0007-0000-0300-000015040000,Collection[8],Descriptor_Company_M18_YUG,Company_M18_YUG,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46042,00000000-0002-0000-0300-0000eb030000,Collection[8],Descriptor_Company_M1992_SPAAG_NK,Company_M1992_SPAAG_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46046,00000000-0000-0000-0300-0000ee050000,Collection[8],Descriptor_Company_M1A1HA_Abrams_US,Company_M1A1HA_Abrams_US,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46053,00000000-0000-0000-0300-0000ef050000,Collection[8],Descriptor_Company_M1A1HC_Abrams,Company_M1A1HC_Abrams,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46059,00000000-0000-0000-0300-0000f0050000,Collection[8],Descriptor_Company_M1A1_Abrams,Company_M1A1_Abrams,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46065,00000000-0000-0000-0300-0000f1050000,Collection[8],Descriptor_Company_M1A2_Abrams_US,Company_M1A2_Abrams_US,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46072,00000000-0000-0000-0300-0000f2050000,Collection[8],Descriptor_Company_M1IP_Abrams,Company_M1IP_Abrams,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46079,00000000-0000-0000-0300-0000f3050000,Collection[8],Descriptor_Company_M1_Abrams,Company_M1_Abrams,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46086,00000000-0000-0000-0300-0000f4050000,Collection[8],Descriptor_Company_M1_Abrams_Tuto,Company_M1_Abrams_Tuto,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46092,00000000-0000-0000-0300-0000f5050000,Collection[8],Descriptor_Company_M201_106mm,Company_M201_106mm,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
46096,00000000-0000-0000-0300-0000f6050000,Collection[8],Descriptor_Company_M201_MILAN,Company_M201_MILAN,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
46100,00000000-0000-0000-0300-0000f7050000,Collection[8],Descriptor_Company_M201_PC,Company_M201_PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
46103,00000000-0000-0000-0300-0000f8050000,Collection[8],Descriptor_Company_M24_Chaffee,Company_M24_Chaffee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46108,00000000-0000-0000-0300-0000f9050000,Collection[8],Descriptor_Company_M270_MLRS,Company_M270_MLRS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46112,00000000-0000-0000-0300-0000fa050000,Collection[8],Descriptor_Company_M270_LRM_FR,Company_M270_LRM_FR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46116,00000000-0000-0000-0300-0000fb050000,Collection[8],Descriptor_Company_M270_MLRS_UK,Company_M270_MLRS_UK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46120,00000000-0003-0000-0300-000001040000,Collection[8],Descriptor_Company_M270_NO,Company_M270_NO,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46124,00000000-0000-0000-0300-0000fc050000,Collection[9],Descriptor_Company_M2A1_Bradley_IFV,Company_M2A1_Bradley_IFV,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46129,00000000-0000-0000-0300-0000fd050000,Collection[9],Descriptor_Company_M2A3_Bradley_US,Company_M2A3_Bradley_US,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46135,00000000-0000-0000-0300-0000fe050000,Collection[9],Descriptor_Company_M2_Bradley,Company_M2_Bradley,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46140,00000000-0005-0000-0300-000004040000,Collection[9],Descriptor_Company_M325_NumNum,Company_M325_NumNum,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
46143,00000000-0005-0000-0300-000005040000,Collection[8],Descriptor_Company_M325_Patrol,Company_M325_Patrol,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
46149,00000000-0005-0000-0300-000006040000,Collection[8],Descriptor_Company_M325_Pikud,Company_M325_Pikud,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
46152,00000000-0000-0000-0300-0000ff050000,Collection[8],Descriptor_Company_M35_Cargo,Company_M35_Cargo,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
46155,00000000-0000-0000-0300-000000060000,Collection[9],Descriptor_Company_M35_Truck,Company_M35_Truck,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
46158,00000000-0000-0000-0300-000001060000,Collection[8],Descriptor_Company_M36_ROK,Company_M36_ROK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46162,00000000-0000-0000-0300-000002060000,Collection[8],Descriptor_Company_M38A1CND3,Company_M38A1CND3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
46165,00000000-0000-0000-0300-000003060000,Collection[8],Descriptor_Company_M38_106mm,Company_M38_106mm,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
46169,00000000-0000-0000-0300-000004060000,Collection[8],Descriptor_Company_M3A1_Bradley_CFV,Company_M3A1_Bradley_CFV,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46174,00000000-0000-0000-0300-000005060000,Collection[8],Descriptor_Company_M3A3_Bradley_US,Company_M3A3_Bradley_US,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46179,00000000-0000-0000-0300-000006060000,Collection[8],Descriptor_Company_M3_Bradley,Company_M3_Bradley,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46184,00000000-0000-0000-0300-000007060000,Collection[8],Descriptor_Company_M41,Company_M41,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46189,00000000-0000-0000-0300-000008060000,Collection[8],Descriptor_Company_M41A1_ANZ,Company_M41A1_ANZ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46194,00000000-0000-0000-0300-000009060000,Collection[8],Descriptor_Company_M41_DK,Company_M41_DK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46199,00000000-0000-0000-0300-00000a060000,Collection[8],Descriptor_Company_M41_JAP,Company_M41_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46204,00000000-0000-0000-0300-00000b060000,Collection[8],Descriptor_Company_M42A1_Duster,Company_M42A1_Duster,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46208,00000000-0000-0000-0300-00000c060000,Collection[8],Descriptor_Company_M42_Duster_JAP,Company_M42_Duster_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46212,00000000-0007-0000-0300-000016040000,Collection[8],Descriptor_Company_M47_Paton,Company_M47_Paton,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46217,00000000-0000-0000-0300-00000d060000,Collection[8],Descriptor_Company_M48A1_Patton,Company_M48A1_Patton,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46222,00000000-0000-0000-0300-00000e060000,Collection[8],Descriptor_Company_M48A3K_ROK,Company_M48A3K_ROK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46227,00000000-0000-0000-0300-00000f060000,Collection[8],Descriptor_Company_M48A3_Chaparral,Company_M48A3_Chaparral,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46232,00000000-0000-0000-0300-000010060000,Collection[8],Descriptor_Company_M48A5K_ROK,Company_M48A5K_ROK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46238,00000000-0000-0000-0300-000011060000,Collection[8],Descriptor_Company_M48A5_Patton,Company_M48A5_Patton,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46244,00000000-0000-0000-0300-000012060000,Collection[8],Descriptor_Company_M48A5_Patton_NOR,Company_M48A5_Patton_NOR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46249,00000000-0000-0000-0300-000013060000,Collection[8],Descriptor_Company_M48A5_ROK,Company_M48A5_ROK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46254,00000000-0000-0000-0300-000014060000,Collection[8],Descriptor_Company_M48_Chaparral,Company_M48_Chaparral,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46259,00000000-0000-0000-0300-000015060000,Collection[8],Descriptor_Company_M48_Chaparral_MIM72F,Company_M48_Chaparral_MIM72F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46264,00000000-0000-0000-0300-000016060000,Collection[8],Descriptor_Company_M50_Ontos,Company_M50_Ontos,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46269,00000000-0000-0000-0300-000017060000,Collection[8],Descriptor_Company_M53_59_Praga,Company_M53_59_Praga,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
46273,00000000-0000-0000-0300-000018060000,Collection[8],Descriptor_Company_M551_A1,Company_M551_A1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46279,00000000-0000-0000-0300-000019060000,Collection[8],Descriptor_Company_M551_Sheridan,Company_M551_Sheridan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46284,00000000-0000-0000-0300-00001a060000,Collection[8],Descriptor_Company_M551_TTS,Company_M551_TTS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46289,00000000-0000-0000-0300-00001b060000,Collection[8],Descriptor_Company_M55_ROK,Company_M55_ROK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
46293,00000000-0000-0000-0300-00001c060000,Collection[8],Descriptor_Company_M577,Company_M577,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46296,00000000-0000-0000-0300-00001d060000,Collection[8],Descriptor_Company_M577A1_ANZ,Company_M577A1_ANZ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46299,00000000-0000-0000-0300-00001e060000,Collection[8],Descriptor_Company_M577G,Company_M577G,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46302,00000000-0000-0000-0300-00001f060000,Collection[8],Descriptor_Company_M577_kmdpvgn,Company_M577_kmdpvgn,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46305,00000000-0000-0000-0300-000020060000,Collection[8],Descriptor_Company_M60A1_AOS_Patton,Company_M60A1_AOS_Patton,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46310,00000000-0000-0000-0300-000021060000,Collection[8],Descriptor_Company_M60A1_ERA_US,Company_M60A1_ERA_US,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46316,00000000-0000-0000-0300-000022060000,Collection[8],Descriptor_Company_M60A1_Patton,Company_M60A1_Patton,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46321,00000000-0000-0000-0300-000023060000,Collection[8],Descriptor_Company_M60A1_RISE_Patton,Company_M60A1_RISE_Patton,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46326,00000000-0000-0000-0300-000024060000,Collection[8],Descriptor_Company_M60A2_20mm_Starship,Company_M60A2_20mm_Starship,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46332,00000000-0000-0000-0300-000025060000,Collection[8],Descriptor_Company_M60A2_Starship,Company_M60A2_Starship,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46337,00000000-0000-0000-0300-000026060000,Collection[8],Descriptor_Company_M60A3_Patton,Company_M60A3_Patton,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46342,00000000-0000-0000-0300-000027060000,Collection[8],Descriptor_Company_M60_Super_AX,Company_M60_Super_AX,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
46348,00000000-0000-0000-0300-000028060000,Collection[8],Descriptor_Company_M621_Cargo,Company_M621_Cargo,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
46351,00000000-0000-0000-0300-000029060000,Collection[9],Descriptor_Company_M621_Truck,Company_M621_Truck,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
